Ticker,Date,Open,High,Low,Close,Adj Close,Volume,MA_10,MA_30,Daily_Return,Volatility_30
GOOG,09-03-2023,94.48999786,95.91999817,92.35500336,92.66000366,92.66000366,24438900,92.36500015,278.9479973,-2.102480541,1222.258131
GOOG,10-03-2023,92.5,93.18000031,90.80000305,91.01000214,91.01000214,32850100,92.53100052,256.3789978,-1.780705224,1221.642241
GOOG,13-03-2023,90.56500244,93.08000183,89.94000244,91.66000366,91.66000366,31508600,92.68700104,233.2799973,0.71420889,1220.827318
GOOG,14-03-2023,93.06999969,94.83000183,92.77999878,94.25,94.25,32303900,93.08200073,209.786998,2.82565594,1222.953572
GOOG,15-03-2023,93.54000092,97.25,93.04000092,96.55000305,96.55000305,38367300,93.68600082,186.8699982,2.44032154,1226.493587
GOOG,16-03-2023,96.56999969,101.9700012,95.87000275,101.0699997,101.0699997,54499500,94.56200104,164.8249992,4.681508545,1233.636942
GOOG,17-03-2023,100.8399963,103.4899979,100.75,102.4599991,102.4599991,76140300,95.40600128,142.4730003,1.375283857,1234.398984
GOOG,20-03-2023,101.0599976,102.5800018,100.7900009,101.9300003,101.9300003,26033900,96.04100113,119.8540001,-0.517273847,1233.762811
GOOG,21-03-2023,101.9800034,105.9599991,101.8600006,105.8399963,105.8399963,33122800,97.20800095,96.78299942,3.835961955,1237.838073
GOOG,22-03-2023,105.1399994,107.5100021,104.2099991,104.2200012,104.2200012,32336900,98.16500092,95.15899963,-1.530607684,244.0484926
GOOG,23-03-2023,105.8899994,107.1009979,105.4100037,106.2600021,106.2600021,31385800,99.52500076,94.2659996,1.957398668,203.3656939
GOOG,24-03-2023,105.7399979,106.1600037,104.7399979,106.0599976,106.0599976,25245000,101.0300003,93.65499954,-0.188221884,182.6931554
GOOG,27-03-2023,105.3199997,105.4000015,102.6299973,103.0599976,103.0599976,25393400,102.1699997,93.17899933,-2.828587657,191.0539663
GOOG,28-03-2023,103,103,100.2799988,101.3600006,101.3600006,24913500,102.8809998,92.70899963,-1.649521627,194.3191833
GOOG,29-03-2023,102.7200012,102.8199997,101.0299988,101.9000015,101.9000015,26148300,103.4159996,92.26500015,0.532755438,194.3149654
GOOG,30-03-2023,101.4400024,101.6100006,100.2900009,101.3199997,101.3199997,25009800,103.4409996,91.78600006,-0.569187264,191.0649683
GOOG,31-03-2023,101.7099991,104.1900024,101.4400024,104,104,28086500,103.5949997,91.60999985,2.645085189,194.0529151
GOOG,03-04-2023,102.6699982,104.9499969,102.3799973,104.9100037,104.9100037,20719900,103.893,91.7090004,0.875003521,192.1171099
GOOG,04-04-2023,104.8399963,106.0999985,104.5999985,105.1200027,105.1200027,20377200,103.8210007,91.92099991,0.200170696,183.3503171
GOOG,05-04-2023,106.1200027,106.5400009,104.1019974,104.9499969,104.9499969,21864200,103.8940002,92.20599976,-0.161725451,183.2101381
GOOG,06-04-2023,105.7699966,109.6299973,104.8150024,108.9000015,108.9000015,34684200,104.1580002,92.36500015,3.76370147,191.1462418
GOOG,10-04-2023,107.3899994,107.9700012,105.5999985,106.9499969,106.9499969,19741500,104.2470001,92.53100052,-1.790637787,190.7113523
GOOG,11-04-2023,106.9199982,107.2200012,105.2799988,106.1200027,106.1200027,18721300,104.5530006,92.68700104,-0.776058182,192.3400334
GOOG,12-04-2023,107.3899994,107.586998,104.9700012,105.2200012,105.2200012,22761600,104.9390007,93.08200073,-0.84809791,193.9827622
GOOG,13-04-2023,106.4700012,108.2649994,106.4400024,108.1900024,108.1900024,21650700,105.5680008,93.68600082,2.822658417,198.3328172
GOOG,14-04-2023,107.6900024,109.5800018,107.5899963,109.4599991,109.4599991,20745400,106.3820007,94.56200104,1.173857671,196.9402337
GOOG,17-04-2023,105.4300003,106.7099991,105.3199997,106.4199982,106.4199982,29043400,106.6240005,95.40600128,-2.777271095,204.6794022
GOOG,18-04-2023,107,107.0500031,104.7799988,105.1200027,105.1200027,17641400,106.6450005,96.04100113,-1.221570611,205.4885837
GOOG,19-04-2023,104.2149963,105.7249985,103.8000031,105.0199966,105.0199966,16732000,106.6349998,97.20800095,-0.09513518,202.8171169
GOOG,20-04-2023,104.6500015,106.8880005,104.6399994,105.9000015,105.9000015,22515300,106.7300003,98.16500092,0.837940308,202.9758086
GOOG,21-04-2023,106.0899963,106.6399994,105.4850006,105.9100037,105.9100037,22369800,106.4310005,99.52500076,0.009444888,197.6072143
GOOG,24-04-2023,106.0500031,107.3199997,105.3600006,106.7799988,106.7799988,21410900,106.4140007,101.0300003,0.821447538,193.0678155
GOOG,25-04-2023,106.6100006,107.4400024,104.5599976,104.6100006,104.6100006,31408100,106.2630005,102.1699997,-2.032214079,198.701106
GOOG,26-04-2023,105.5599976,107.0199966,103.2699966,104.4499969,104.4499969,37068200,106.1860001,102.8809998,-0.152952549,193.857592
GOOG,27-04-2023,105.2300034,109.1500015,104.4199982,108.3700027,108.3700027,38235200,106.2040001,103.4159996,3.752997523,200.0935548
GOOG,28-04-2023,107.8000031,108.2900009,106.0400009,108.2200012,108.2200012,23957900,106.0800003,103.4409996,-0.138416095,183.2086613
GOOG,01-05-2023,107.7200012,108.6800003,107.5,107.7099991,107.7099991,20926300,106.2090004,103.5949997,-0.471264212,182.3775997
GOOG,02-05-2023,107.6600037,107.7300034,104.5,105.9800034,105.9800034,20343100,106.2950005,103.893,-1.606160749,184.8849119
GOOG,03-05-2023,106.2200012,108.1299973,105.6200027,106.1200027,106.1200027,17116300,106.4050011,103.8210007,0.132099816,171.2618498
GOOG,04-05-2023,106.1600037,106.3000031,104.6999969,105.2099991,105.2099991,19780600,106.3360008,103.8940002,-0.857523218,169.5892218
GOOG,05-05-2023,105.3199997,106.4400024,104.7389984,106.2149963,106.2149963,20705300,106.3665001,104.1580002,0.95522979,166.6546116
